Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),ULR-Baseline (ms),P-ULR-Par4,PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_29.txt,TERMINATING,0.37,699.92,136.74,837.03,36,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_3.txt,TERMINATING,0.36,284.15,99.19,383.7,7,TERMINATING,41,9,50,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_30.txt,TERMINATING,0.38,675.46,78.93,754.77,58,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_31.txt,TERMINATING,0.4,710.04,98.18,808.62,38,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_32.txt,TERMINATING,0.38,682.88,39.72,722.98,36,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_33.txt,TERMINATING,0.37,717.01,61.68,779.06,52,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_34.txt,TERMINATING,0.37,752.89,72.56,825.82,38,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_35.txt,TERMINATING,0.43,260.5,33.63,294.56,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_36.txt,TERMINATING,0.5,748.34,49.74,798.58,239,TERMINATING,76,35,111,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_37.txt,TERMINATING,0.39,281.96,84.06,366.41,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_38.txt,TERMINATING,0.4,342.31,120.17,462.88,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_39.txt,TERMINATING,0.39,286.55,36.67,323.61,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_4.txt,TERMINATING,0.41,310.81,115.54,426.76,9,TERMINATING,50,9,59,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_40.txt,TERMINATING,0.39,352.06,49.02,401.47,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_41.txt,TERMINATING,0.42,293.35,75.49,369.26,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_42.txt,TERMINATING,0.33,323.58,120.81,444.72,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_43.txt,TERMINATING,0.41,259.23,27.81,287.45,11,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_44.txt,TERMINATING,0.41,277.32,46.73,324.46,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_45.txt,TERMINATING,0.39,332.36,78.62,411.37,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_46.txt,TERMINATING,0.37,278.05,62.31,340.73,9,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_47.txt,TERMINATING,0.38,280.55,149.95,430.88,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_48.txt,TERMINATING,0.42,328.56,118.77,447.75,8,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_49.txt,TERMINATING,0.38,299.58,75.01,374.97,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_5.txt,TERMINATING,0.31,630.4,33.54,664.25,35,TERMINATING,41,22,63,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_50.txt,TERMINATING,0.64,255.39,36.6,292.63,11,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_51.txt,TERMINATING,0.4,264.68,135.68,400.76,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_52.txt,TERMINATING,0.36,338.75,124.43,463.54,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_53.txt,TERMINATING,0.53,336.26,72.29,409.08,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_54.txt,TERMINATING,0.34,297.94,42.03,340.31,8,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_55.txt,TERMINATING,0.42,336.93,75.85,413.2,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_56.txt,TERMINATING,0.38,284.26,41.33,325.97,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_57.txt,TERMINATING,0.43,271.01,29.15,300.59,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_58.txt,TERMINATING,0.43,330.67,148.08,479.18,9,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_59.txt,TERMINATING,0.45,306.41,132.56,439.42,8,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_6.txt,TERMINATING,0.55,739.84,149.12,889.51,34,TERMINATING,59,22,81,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_60.txt,TERMINATING,0.39,361.44,78.17,440,9,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_61.txt,TERMINATING,0.54,252.4,89.82,342.76,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_62.txt,TERMINATING,0.43,309.9,137.58,447.91,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_63.txt,TERMINATING,0.42,276.55,119.17,396.14,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_64.txt,TERMINATING,0.34,308.38,26.74,335.46,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_65.txt,TERMINATING,0.38,310.91,60.67,371.96,8,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_66.txt,TERMINATING,0.39,254.42,25.7,280.51,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_67.txt,TERMINATING,0.48,260.87,111.77,373.12,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_68.txt,TERMINATING,0.42,301.4,56.03,357.85,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_69.txt,TERMINATING,0.33,302.62,58.26,361.21,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_7.txt,TERMINATING,1.05,707.47,150.24,858.76,47,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_70.txt,TERMINATING,0.44,255.59,30.08,286.11,8,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_71.txt,TERMINATING,0.4,257.19,49.74,307.33,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_72.txt,TERMINATING,0.34,265.39,51.44,317.17,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_73.txt,TERMINATING,0.41,347.54,52.19,400.14,8,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_74.txt,TERMINATING,0.45,259.54,127.24,387.23,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_75.txt,TERMINATING,0.42,263.96,74.28,338.66,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_76.txt,TERMINATING,0.42,271.63,65.84,337.89,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_77.txt,TERMINATING,0.44,313.54,107.39,421.37,8,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_78.txt,TERMINATING,0.4,286.08,50.34,336.82,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_79.txt,TERMINATING,0.42,309.67,28.32,338.41,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_8.txt,TERMINATING,0.57,700.98,65.02,766.57,42,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_80.txt,TERMINATING,0.48,283.61,87.18,371.27,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_81.txt,TERMINATING,0.36,318.38,105.57,424.31,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_82.txt,TERMINATING,0.38,322.04,123.25,445.67,8,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_83.txt,TERMINATING,0.5,289.89,51.5,341.89,12,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_84.txt,TERMINATING,0.36,367.33,143.18,510.87,9,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_85.txt,TERMINATING,0.48,291.3,52.85,344.63,16,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_86.txt,TERMINATING,0.42,360.65,111.73,472.8,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_87.txt,TERMINATING,0.7,255.38,39.16,295.24,11,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_88.txt,TERMINATING,0.5,271.38,141.55,413.43,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_89.txt,TERMINATING,0.37,277.79,49.17,327.33,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_9.txt,TERMINATING,0.32,757.3,52.61,810.23,40,TERMINATING,64,22,86,3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_90.txt,TERMINATING,0.38,324.5,55.16,380.04,13,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_91.txt,TERMINATING,0.43,310.2,118.44,429.07,9,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_92.txt,TERMINATING,0.42,283.8,56.7,340.92,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_93.txt,TERMINATING,0.42,267.52,80.9,348.84,11,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_94.txt,TERMINATING,0.4,341.49,38.14,380.03,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_95.txt,TERMINATING,0.41,309.98,57.1,367.49,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_96.txt,TERMINATING,0.53,278.67,104.92,384.12,12,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_97.txt,TERMINATING,0.38,284.42,52.9,337.7,10,TERMINATING,86,9,95,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_98.txt,TERMINATING,0.42,285.18,83.81,369.41,9,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank4.t2.c/lasso_trace_99.txt,TERMINATING,0.43,339.29,130.03,469.75,10,TERMINATING,73,9,82,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_1.txt,TERMINATING,2.11,155.83,172.64,330.58,7,TERMINATING,28,9,37,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_2.txt,TERMINATING,0.58,1402.64,104.36,1507.58,248,TERMINATING,35,13,48,4-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_3.txt,TERMINATING,0.41,113.06,158.77,272.24,7,TERMINATING,45,9,54,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_4.txt,TERMINATING,0.41,113.39,166.43,280.23,4,TERMINATING,54,9,63,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_5.txt,TERMINATING,0.47,1331.25,65.57,1397.29,69,TERMINATING,45,22,67,4-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank5.t2.c/lasso_trace_6.txt,TERMINATING,0.52,1463.99,146.15,1610.66,116,TERMINATING,63,22,85,4-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank6.t2.c/lasso_trace_1.txt,TERMINATING,2.05,326.27,31.52,359.84,8,TERMINATING,24,10,34,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank6.t2.c/lasso_trace_2.txt,TERMINATING,0.48,94.87,137.22,232.57,19,TERMINATING,37,14,51,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank6.t2.c/lasso_trace_3.txt,TERMINATING,0.41,306.94,81.91,389.26,6,TERMINATING,44,10,54,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_polyrank7.t2.c/lasso_trace_1.txt,UNKNOWN,0.52,5259.83,142.54,-,-,-,33,8,41,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_popl07-fail.t2.c/lasso_trace_1.txt,TERMINATING,2.1,412.58,59.46,474.14,7,TERMINATING,104,28,132,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_popl07-fail.t2.c/lasso_trace_2.txt,NONTERMINATING,1.34,0,0,1.34,1,NONTERMINATING,121,8,129,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_popl07-succeed.t2.c/lasso_trace_1.txt,TERMINATING,2.51,410.71,61.58,474.8,7,TERMINATING,104,28,132,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_popl07-succeed.t2.c/lasso_trace_2.txt,NONTERMINATING,1.55,0,0,1.55,1,NONTERMINATING,121,8,129,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_1.txt,TERMINATING,1.79,102.2,91.24,195.23,5,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_10.txt,INFEASIBLE,0.22,0,64.22,-,-,-,41,3,44,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_11.txt,INFEASIBLE,0.29,0,65.97,-,-,-,44,3,47,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_2.txt,INFEASIBLE,0.34,46.32,63.7,-,-,-,13,9,22,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_3.txt,INFEASIBLE,0.37,0,74.09,-,-,-,20,3,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_4.txt,INFEASIBLE,0.26,0,66.75,-,-,-,23,3,26,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_5.txt,INFEASIBLE,0.23,0,66.76,-,-,-,26,3,29,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_6.txt,INFEASIBLE,0.22,0,66.69,-,-,-,29,3,32,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_7.txt,INFEASIBLE,0.32,0,74.79,-,-,-,32,3,35,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_8.txt,INFEASIBLE,0.25,0,73.97,-,-,-,35,3,38,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_preboogie.c/lasso_trace_9.txt,INFEASIBLE,0.34,0,66.06,-,-,-,38,3,41,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes.c/lasso_trace_10.txt,INFEASIBLE,0.9,0,0,-,-,-,30,10,40,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes.c/lasso_trace_4.txt,INFEASIBLE,0.32,22.33,53.48,-,-,-,17,3,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes.c/lasso_trace_5.txt,INFEASIBLE,0.35,60.06,90.49,-,-,-,19,4,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes.c/lasso_trace_6.txt,INFEASIBLE,0.27,65.71,104.6,-,-,-,20,3,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes.c/lasso_trace_9.txt,INFEASIBLE,0.27,14.83,78.02,-,-,-,28,3,31,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_no-overflow.c/lasso_trace_10.txt,INFEASIBLE,1.12,0,0,-,-,-,30,10,40,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_no-overflow.c/lasso_trace_4.txt,INFEASIBLE,0.39,28.92,59.38,-,-,-,17,3,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_no-overflow.c/lasso_trace_5.txt,INFEASIBLE,0.47,65.58,89.7,-,-,-,19,4,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_no-overflow.c/lasso_trace_6.txt,INFEASIBLE,0.4,64.43,113.16,-,-,-,20,3,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_no-overflow.c/lasso_trace_9.txt,INFEASIBLE,0.34,15.77,79.39,-,-,-,28,3,31,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_true-unreach-call.c/lasso_trace_10.txt,INFEASIBLE,1,0,0,-,-,-,30,10,40,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_true-unreach-call.c/lasso_trace_4.txt,INFEASIBLE,0.29,15.5,45.45,-,-,-,17,3,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_true-unreach-call.c/lasso_trace_5.txt,INFEASIBLE,0.41,51.77,77.94,-,-,-,19,4,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_true-unreach-call.c/lasso_trace_6.txt,INFEASIBLE,0.41,63.02,100.03,-,-,-,20,3,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Primes_true-unreach-call.c/lasso_trace_9.txt,INFEASIBLE,0.26,33.59,50.69,-,-,-,28,3,31,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_print.t2.c/lasso_trace_1.txt,TERMINATING,2.28,185.46,213.83,401.57,9,TERMINATING,295,31,326,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_print.t2.c/lasso_trace_2.txt,TERMINATING,0.59,1313.64,1583.57,2897.8,9,TERMINATING,558,163,721,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_print.t2.c/lasso_trace_3.txt,UNCHECKED,0,0,0,-,-,-,630,91,721,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_print.t2.c/lasso_trace_4.txt,INFEASIBLE,0.36,190.48,238.69,-,-,-,634,95,729,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_1.txt,TERMINATING,2.72,45.64,31.79,80.15,74,TERMINATING,5,8,13,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_2.txt,TERMINATING,0.5,362.93,167.56,530.99,90,TERMINATING,6,11,17,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_3.txt,INFEASIBLE,0.32,36.65,49.85,-,-,-,7,13,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_4.txt,INFEASIBLE,0.37,35.91,53.21,-,-,-,15,58,73,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_5.txt,INFEASIBLE,1.05,0,0,-,-,-,46,59,105,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_6.txt,INFEASIBLE,0.64,0,0,-,-,-,68,59,127,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_7.txt,NONTERMINATING,1.2,0,0,1.2,2,NONTERMINATING,13,59,72,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_1.txt,TERMINATING,1.86,43.3,48.2,93.36,75,TERMINATING,5,8,13,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_2.txt,TERMINATING,0.48,394.18,161.23,555.89,94,TERMINATING,6,11,17,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_3.txt,INFEASIBLE,0.4,50.56,48.88,-,-,-,7,13,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_4.txt,INFEASIBLE,0.4,39.42,55.26,-,-,-,15,58,73,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_5.txt,INFEASIBLE,1.31,0,0,-,-,-,46,59,105,-
